L,S,W,k,eps,pullback_rise_pct,max_rise_pct,tp_atr,sl_atr,n_trades,n_win,n_loss,win_rate,avg_return,total_return,cum_return,profit_factor,avg_win,avg_loss,max_drawdown,avg_holding_bars,best_return,worst_return,exit_counts,tickers_hit,alpha_avg,alpha_pos
7,3,10,3,0.1,0.5,10.0,5.0,1.5,70,21,49,0.3,0.5065,35.4521,11.1239,1.1518,12.8094,-4.7662,-41.9972,14.09,25.5947,-8.8716,"{'sl': 49, 'tp': 20, 'end': 1}",40,0.021,0.471
7,2,10,5,0.1,1.0,10.0,4.0,2.0,65,35,30,0.5385,2.909,189.0875,414.9788,2.0775,10.4163,-5.8494,-33.6199,19.77,18.8779,-8.9061,"{'tp': 35, 'sl': 30}",37,0.02,0.446
10,2,5,3,0.1,0.0,10.0,4.0,2.0,40,16,24,0.4,1.4393,57.5736,47.4031,1.3803,13.0614,-6.3087,-40.4558,22.95,21.8246,-10.5039,"{'sl': 24, 'tp': 15, 'end': 1}",28,0.02,0.5
7,2,3,5,0.0,0.0,10.0,6.0,1.5,20,7,13,0.35,2.5785,51.5704,52.5285,1.9359,15.2391,-4.2387,-20.3719,12.7,24.6299,-6.5648,"{'sl': 13, 'tp': 7}",18,0.019,0.5
5,2,3,5,0.05,0.5,5.0,6.0,1.5,73,22,51,0.3014,1.1657,85.0961,79.6927,1.3871,13.8598,-4.3102,-50.0538,19.33,24.6029,-11.5627,"{'sl': 51, 'tp': 21, 'end': 1}",40,0.019,0.411
10,2,10,3,0.0,0.0,5.0,4.0,2.0,42,14,28,0.3333,0.0694,2.9139,-13.5603,1.0165,12.7977,-6.2948,-37.9265,19.38,19.3253,-10.5039,"{'sl': 28, 'tp': 14}",30,0.019,0.548
7,3,5,5,0.1,0.5,3.0,4.0,2.0,37,13,24,0.3514,-0.1066,-3.9451,-12.99,0.9695,9.6518,-5.3925,-31.845,13.68,15.1202,-8.354,"{'sl': 24, 'tp': 13}",23,0.019,0.514
7,3,3,5,0.1,0.0,10.0,6.0,1.0,79,18,61,0.2278,1.3418,106.0029,124.1686,1.5826,15.9965,-2.9825,-34.1264,14.49,26.9768,-6.0673,"{'sl': 61, 'tp': 18}",39,0.018,0.443
5,2,5,5,0.1,0.5,3.0,5.0,1.5,77,27,50,0.3506,1.3101,100.8791,118.1794,1.4955,11.2766,-4.0718,-54.9667,16.95,23.9534,-11.5627,"{'tp': 27, 'sl': 50}",37,0.018,0.468
10,2,5,3,0.1,0.0,10.0,6.0,1.0,40,8,32,0.2,0.732,29.2803,17.5684,1.2694,17.2483,-3.3971,-34.0426,14.8,22.1249,-5.5812,"{'sl': 32, 'tp': 8}",28,0.018,0.45
10,2,10,3,0.0,0.5,5.0,4.0,2.0,41,14,27,0.3415,0.1718,7.0438,-9.8367,1.0409,12.7977,-6.3749,-37.9265,19.8,19.3253,-10.5039,"{'sl': 27, 'tp': 14}",30,0.018,0.537
7,2,7,3,0.0,0.5,10.0,6.0,1.0,34,5,29,0.1471,-0.4744,-16.1302,-22.7314,0.8481,18.0158,-3.6624,-47.4564,12.03,22.1249,-6.0957,"{'sl': 29, 'tp': 5}",26,0.018,0.412
7,2,7,3,0.0,0.0,10.0,6.0,1.0,35,5,30,0.1429,-0.5244,-18.3533,-24.4492,0.8307,18.0158,-3.6144,-47.4564,12.74,22.1249,-6.0957,"{'sl': 30, 'tp': 5}",27,0.017,0.4
7,2,7,3,0.05,0.0,10.0,6.0,1.0,51,7,44,0.1373,-0.8208,-41.8598,-41.2126,0.7232,15.6238,-3.437,-58.607,13.04,22.1249,-6.0957,"{'sl': 44, 'tp': 7}",33,0.017,0.412
5,2,5,5,0.1,1.0,5.0,4.0,1.0,84,25,59,0.2976,0.9816,82.4555,92.7023,1.4567,10.5204,-3.0602,-16.9119,7.12,16.3686,-7.7418,"{'tp': 25, 'sl': 59}",43,0.016,0.464
5,2,3,5,0.0,0.5,3.0,4.0,1.0,35,9,26,0.2571,0.3787,13.2528,8.0546,1.1808,9.6173,-2.8193,-22.5404,8.0,16.3686,-7.7418,"{'tp': 9, 'sl': 26}",24,0.016,0.543
5,2,5,5,0.0,0.5,3.0,4.0,1.0,35,9,26,0.2571,0.3787,13.2528,8.0546,1.1808,9.6173,-2.8193,-22.5404,8.0,16.3686,-7.7418,"{'tp': 9, 'sl': 26}",24,0.016,0.543
5,2,7,5,0.0,0.5,3.0,4.0,1.0,35,9,26,0.2571,0.3787,13.2528,8.0546,1.1808,9.6173,-2.8193,-22.5404,8.0,16.3686,-7.7418,"{'tp': 9, 'sl': 26}",24,0.016,0.543
5,2,10,5,0.0,0.5,3.0,4.0,1.0,35,9,26,0.2571,0.3787,13.2528,8.0546,1.1808,9.6173,-2.8193,-22.5404,8.0,16.3686,-7.7418,"{'tp': 9, 'sl': 26}",24,0.016,0.543
10,2,7,3,0.0,0.0,3.0,4.0,2.0,23,7,16,0.3043,-0.4695,-10.7994,-18.1988,0.893,12.8789,-6.3095,-41.1619,15.22,19.3253,-10.3132,"{'sl': 16, 'tp': 7}",20,0.016,0.522
5,3,3,3,0.1,0.5,10.0,6.0,1.5,28,3,25,0.1071,-2.4498,-68.5933,-51.92,0.3465,12.1214,-4.1983,-53.2077,11.39,13.6671,-8.3217,"{'sl': 25, 'tp': 3}",24,0.016,0.429
5,2,3,5,0.0,0.5,5.0,6.0,1.5,56,14,42,0.25,0.3576,20.0242,0.427,1.1081,14.6566,-4.4088,-50.6639,15.82,24.6029,-11.5627,"{'sl': 42, 'tp': 14}",33,0.015,0.357
5,2,5,5,0.0,0.5,5.0,6.0,1.5,56,14,42,0.25,0.3576,20.0242,0.427,1.1081,14.6566,-4.4088,-50.6639,15.82,24.6029,-11.5627,"{'sl': 42, 'tp': 14}",33,0.015,0.357
5,2,7,5,0.0,0.5,5.0,6.0,1.5,56,14,42,0.25,0.3576,20.0242,0.427,1.1081,14.6566,-4.4088,-50.6639,15.82,24.6029,-11.5627,"{'sl': 42, 'tp': 14}",33,0.015,0.357
5,2,10,5,0.0,0.5,5.0,6.0,1.5,56,14,42,0.25,0.3576,20.0242,0.427,1.1081,14.6566,-4.4088,-50.6639,15.82,24.6029,-11.5627,"{'sl': 42, 'tp': 14}",33,0.015,0.357
5,3,5,5,0.1,0.5,5.0,5.0,1.5,129,36,93,0.2791,0.113,14.5805,-23.2336,1.0333,12.5625,-4.7061,-65.4999,17.7,27.5802,-10.0648,"{'sl': 93, 'tp': 36}",51,0.015,0.465
10,2,10,5,0.0,0.5,10.0,4.0,2.0,30,15,15,0.5,2.4265,72.7965,78.9905,1.7263,11.535,-6.6819,-16.5619,19.13,21.8246,-9.9769,"{'sl': 15, 'tp': 14, 'end': 1}",25,0.014,0.4
10,3,7,5,0.1,0.5,10.0,4.0,2.0,31,15,16,0.4839,1.9087,59.1709,61.8179,1.6768,9.7733,-5.4642,-27.0177,17.68,21.8246,-8.1136,"{'sl': 16, 'tp': 14, 'end': 1}",24,0.014,0.484
5,2,10,5,0.1,1.0,10.0,6.0,1.0,113,24,89,0.2124,0.9013,101.8456,90.1172,1.3406,16.702,-3.3596,-33.8743,11.27,24.6299,-7.7418,"{'tp': 23, 'sl': 89, 'end': 1}",47,0.014,0.442
5,3,7,5,0.1,0.5,5.0,5.0,1.5,131,37,94,0.2824,0.1759,23.0369,-17.0517,1.0522,12.5435,-4.6923,-62.7217,17.79,27.5802,-10.0648,"{'sl': 94, 'tp': 37}",51,0.014,0.466
5,3,10,5,0.1,0.5,5.0,5.0,1.5,131,37,94,0.2824,0.1759,23.0369,-17.0517,1.0522,12.5435,-4.6923,-62.7217,17.79,27.5802,-10.0648,"{'sl': 94, 'tp': 37}",51,0.014,0.466
7,2,3,3,0.1,0.0,10.0,6.0,1.0,20,4,16,0.2,-0.1795,-3.5899,-7.0315,0.9289,11.7318,-3.1573,-14.573,11.25,15.9576,-6.0957,"{'sl': 16, 'tp': 4}",18,0.014,0.5
10,2,7,3,0.0,0.5,3.0,4.0,2.0,22,7,15,0.3182,-0.3032,-6.6695,-14.675,0.9311,12.8789,-6.4548,-38.6272,15.82,19.3253,-10.3132,"{'sl': 15, 'tp': 7}",20,0.013,0.5
10,3,5,5,0.1,0.5,3.0,4.0,1.0,21,6,15,0.2857,1.6123,33.8578,33.4634,1.9373,11.6637,-2.4083,-11.0797,10.67,21.8246,-4.1068,"{'sl': 15, 'tp': 6}",17,0.012,0.333
10,2,10,3,0.0,0.5,10.0,8.0,1.5,54,13,41,0.2407,2.1417,115.654,107.8835,1.5546,24.9365,-5.0859,-34.706,22.11,35.8106,-8.8716,"{'sl': 41, 'tp': 12, 'end': 1}",37,0.012,0.426
10,2,10,3,0.0,1.0,10.0,6.0,1.5,49,13,36,0.2653,1.2184,59.7036,38.6251,1.3205,18.922,-5.1745,-28.9558,20.82,26.833,-8.8716,"{'sl': 36, 'tp': 12, 'end': 1}",36,0.012,0.449
7,3,5,5,0.1,0.0,10.0,4.0,1.0,85,27,58,0.3176,1.3654,116.0592,164.5814,1.6713,10.7019,-2.9809,-21.2692,9.44,22.0442,-6.0673,"{'sl': 58, 'tp': 27}",40,0.011,0.459
10,2,5,3,0.1,1.0,10.0,6.0,1.5,34,9,25,0.2647,0.8777,29.8432,13.9229,1.2307,17.6903,-5.1748,-30.5998,24.35,22.1249,-8.3217,"{'sl': 25, 'tp': 8, 'end': 1}",24,0.011,0.324
7,3,3,3,0.1,0.0,5.0,8.0,1.5,20,7,13,0.35,4.1117,82.2345,99.0214,2.5274,19.4389,-4.1414,-17.2241,36.45,23.9906,-6.3292,"{'sl': 13, 'tp': 7}",19,0.01,0.45
10,2,7,3,0.05,0.5,10.0,8.0,1.5,57,14,43,0.2456,2.2364,127.4732,127.2241,1.576,24.9123,-5.1465,-43.7069,23.19,34.3297,-8.8716,"{'sl': 43, 'tp': 13, 'end': 1}",37,0.01,0.404
10,2,10,3,0.0,0.5,3.0,4.0,1.0,24,6,18,0.25,1.2435,29.8444,25.6941,1.5246,14.4558,-3.1606,-10.7163,8.79,19.3253,-5.2066,"{'sl': 18, 'tp': 6}",21,0.01,0.417
7,2,5,3,0.05,0.0,10.0,6.0,1.0,45,6,39,0.1333,-0.7373,-33.1785,-35.42,0.7516,16.7303,-3.4246,-52.1975,13.02,22.1249,-6.0957,"{'sl': 39, 'tp': 6}",29,0.01,0.422
10,2,7,3,0.0,0.0,5.0,4.0,2.0,36,12,24,0.3333,-0.1712,-6.1616,-18.4014,0.9595,12.1737,-6.3436,-31.2696,17.42,19.3253,-10.5039,"{'sl': 24, 'tp': 12}",27,0.009,0.528
7,2,7,3,0.1,0.0,5.0,5.0,1.5,49,19,30,0.3878,2.2565,110.5703,152.587,1.872,12.493,-4.2266,-26.9665,17.71,18.4207,-7.9029,"{'sl': 30, 'tp': 19}",30,0.008,0.449
10,2,10,3,0.0,0.0,10.0,6.0,1.5,55,13,42,0.2364,0.6244,34.3431,6.9429,1.1623,18.922,-5.0391,-34.706,19.65,26.833,-8.8716,"{'sl': 42, 'tp': 12, 'end': 1}",37,0.008,0.455
10,2,10,5,0.1,0.5,5.0,4.0,1.0,50,18,32,0.36,2.4182,120.9082,192.5911,2.4563,11.3296,-2.5945,-18.1157,9.86,21.8246,-5.0385,"{'tp': 18, 'sl': 32}",32,0.007,0.5
5,3,3,5,0.1,1.0,3.0,4.0,2.0,63,24,39,0.381,1.3592,85.6293,83.5588,1.4056,12.3636,-5.4128,-40.7249,17.94,22.906,-8.6835,"{'tp': 24, 'sl': 39}",39,0.007,0.46
5,3,5,5,0.1,1.0,3.0,4.0,2.0,63,24,39,0.381,1.3592,85.6293,83.5588,1.4056,12.3636,-5.4128,-40.7249,17.94,22.906,-8.6835,"{'tp': 24, 'sl': 39}",39,0.007,0.46
10,2,7,3,0.0,0.5,5.0,4.0,2.0,35,12,23,0.3429,-0.058,-2.0317,-14.8863,0.9863,12.1737,-6.4398,-28.3089,17.86,19.3253,-10.5039,"{'sl': 23, 'tp': 12}",27,0.007,0.514
7,3,5,5,0.1,0.5,10.0,4.0,2.0,70,24,46,0.3429,-0.5026,-35.1818,-43.2408,0.8712,9.9158,-5.9383,-43.8148,12.91,15.763,-12.0346,"{'sl': 45, 'tp': 23, 'end': 2}",38,0.007,0.486
10,2,5,3,0.1,0.5,10.0,6.0,1.0,38,8,30,0.2105,0.8972,34.0924,23.4381,1.3281,17.2483,-3.4631,-32.6341,15.39,22.1249,-5.5812,"{'sl': 30, 'tp': 8}",26,0.006,0.421
7,3,10,3,0.05,0.0,10.0,4.0,2.0,39,18,21,0.4615,0.9082,35.4191,20.4194,1.2336,10.3919,-7.2208,-35.7586,12.95,19.9971,-11.7954,"{'sl': 21, 'tp': 17, 'end': 1}",29,0.006,0.538
10,2,7,3,0.0,0.5,10.0,8.0,1.5,48,12,36,0.25,2.1624,103.7969,95.7558,1.5624,24.0304,-5.1269,-32.5531,22.44,34.3297,-8.8716,"{'sl': 36, 'tp': 11, 'end': 1}",35,0.005,0.438
10,2,7,5,0.1,0.5,10.0,6.0,1.0,58,13,45,0.2241,1.2107,70.2185,67.1657,1.5064,16.0668,-3.0811,-36.7628,14.84,28.3433,-5.9477,"{'tp': 12, 'sl': 45, 'end': 1}",37,0.005,0.483
7,3,10,5,0.1,0.5,5.0,5.0,1.5,65,22,43,0.3385,1.1116,72.254,70.7368,1.4006,11.4826,-4.1945,-25.0909,13.38,18.9253,-9.0509,"{'sl': 43, 'tp': 22}",33,0.005,0.492
10,2,7,3,0.05,1.0,5.0,6.0,1.0,35,7,28,0.2,1.0408,36.4295,26.5203,1.3898,18.5564,-3.3381,-19.6935,10.57,25.0637,-5.5812,"{'sl': 28, 'tp': 7}",25,0.005,0.457
5,2,10,5,0.1,1.0,5.0,8.0,1.5,83,28,55,0.3373,3.6782,305.2878,1058.0202,2.1747,20.1851,-4.7254,-28.953,22.51,32.8372,-11.5627,"{'tp': 28, 'sl': 55}",44,0.004,0.398
10,2,5,5,0.05,1.0,10.0,4.0,1.0,22,8,14,0.3636,2.3133,50.8927,54.6555,2.0562,12.3849,-3.4419,-15.6421,9.05,21.8246,-4.8445,"{'sl': 14, 'tp': 8}",18,0.004,0.5
7,3,7,5,0.1,1.0,5.0,6.0,1.5,37,13,24,0.3514,2.3838,88.2002,106.4071,1.8773,14.5186,-4.1892,-24.3928,14.14,22.7304,-6.6286,"{'sl': 24, 'tp': 13}",25,0.004,0.432
5,2,7,5,0.1,0.5,5.0,8.0,1.5,116,35,81,0.3017,2.6306,305.1461,968.933,1.8675,18.7681,-4.3424,-38.1162,23.02,32.8372,-11.5627,"{'tp': 34, 'sl': 81, 'end': 1}",47,0.004,0.422
7,2,10,3,0.0,0.5,5.0,6.0,1.0,27,5,22,0.1852,0.5446,14.7034,5.9647,1.1951,18.0158,-3.4262,-26.9254,11.44,22.1249,-5.3019,"{'sl': 22, 'tp': 5}",21,0.004,0.407
10,3,5,3,0.1,0.5,10.0,6.0,1.0,39,6,33,0.1538,-0.0462,-1.8001,-12.3731,0.9835,17.8942,-3.308,-33.8472,14.44,30.0457,-5.5812,"{'sl': 33, 'tp': 6}",30,0.004,0.487
10,3,5,3,0.1,0.0,10.0,6.0,1.0,40,6,34,0.15,-0.102,-4.082,-14.3726,0.9634,17.8942,-3.2779,-33.8472,14.18,30.0457,-5.5812,"{'sl': 34, 'tp': 6}",30,0.004,0.5
5,3,10,3,0.1,0.0,10.0,6.0,1.0,46,6,40,0.1304,-0.5242,-24.1121,-26.9527,0.7788,14.1478,-2.725,-33.3647,11.8,17.4882,-5.5812,"{'sl': 40, 'tp': 6}",33,0.004,0.543
7,3,10,5,0.1,1.0,5.0,4.0,1.0,40,12,28,0.3,1.1033,44.1316,44.7731,1.578,10.0404,-2.7269,-25.2022,8.15,15.1202,-4.4524,"{'sl': 28, 'tp': 12}",25,0.003,0.5
7,3,3,5,0.1,1.0,5.0,5.0,1.5,30,10,20,0.3333,1.3356,40.0692,34.7862,1.4538,12.8362,-4.4146,-24.1294,7.87,18.9253,-6.6286,"{'sl': 20, 'tp': 10}",22,0.003,0.467
7,3,3,5,0.1,0.0,10.0,6.0,1.5,79,22,57,0.2785,0.8351,65.9759,42.9037,1.2592,14.5703,-4.4662,-33.2677,17.28,26.9768,-9.0509,"{'sl': 57, 'tp': 21, 'end': 1}",39,0.003,0.443
7,2,10,3,0.0,0.0,5.0,6.0,1.0,28,5,23,0.1786,0.4457,12.4803,3.609,1.1608,18.0158,-3.3739,-26.9254,12.36,22.1249,-5.3019,"{'sl': 23, 'tp': 5}",22,0.003,0.393
5,3,3,5,0.1,0.0,5.0,6.0,1.5,135,32,103,0.237,0.0983,13.2714,-30.2761,1.028,15.2181,-4.5991,-74.0774,19.54,26.9768,-10.0648,"{'sl': 103, 'tp': 32}",50,0.003,0.422
5,3,5,3,0.1,0.0,10.0,6.0,1.0,42,6,36,0.1429,-0.3123,-13.1167,-18.3268,0.8662,14.1478,-2.7223,-27.641,12.43,17.4882,-5.5812,"{'sl': 36, 'tp': 6}",31,0.003,0.548
7,2,7,3,0.1,1.0,5.0,5.0,1.5,39,15,24,0.3846,2.1891,85.3743,102.3376,1.8016,12.7919,-4.4377,-20.7339,18.56,18.4207,-7.9029,"{'sl': 24, 'tp': 15}",27,0.002,0.41
7,2,7,3,0.1,0.5,5.0,5.0,1.5,47,19,28,0.4043,2.48,116.5589,168.4212,1.9648,12.493,-4.3146,-24.6406,18.15,18.4207,-7.9029,"{'sl': 28, 'tp': 19}",29,0.001,0.426
7,3,7,3,0.1,0.5,10.0,6.0,1.5,63,17,46,0.2698,0.7472,47.0724,22.3462,1.2172,15.5167,-4.7111,-41.7499,17.56,30.0457,-8.8716,"{'sl': 46, 'tp': 16, 'end': 1}",37,0.001,0.444
7,3,7,3,0.1,0.0,10.0,4.0,2.0,65,30,35,0.4615,1.3565,88.1698,86.3751,1.388,10.5139,-6.4928,-25.5293,18.0,19.9971,-11.7954,"{'sl': 35, 'tp': 29, 'end': 1}",37,-0.0,0.462
7,2,3,5,0.05,0.0,5.0,4.0,1.0,34,8,26,0.2353,0.564,19.176,14.5271,1.2925,10.5931,-2.5219,-33.1542,8.97,19.1427,-3.8829,"{'tp': 8, 'sl': 26}",24,0.0,0.441
5,3,7,3,0.1,0.0,10.0,6.0,1.0,45,6,39,0.1333,-0.494,-22.2298,-25.5513,0.7925,14.1478,-2.7466,-32.0864,12.04,17.4882,-5.5812,"{'sl': 39, 'tp': 6}",32,-0.0,0.533
7,3,7,5,0.05,0.0,3.0,6.0,1.5,28,10,18,0.3571,2.9986,83.9606,102.4043,2.2483,15.122,-3.7366,-11.0111,16.21,26.9768,-6.1102,"{'sl': 18, 'tp': 10}",19,-0.001,0.464
7,3,10,5,0.05,0.0,3.0,6.0,1.5,28,10,18,0.3571,2.9986,83.9606,102.4043,2.2483,15.122,-3.7366,-11.0111,16.21,26.9768,-6.1102,"{'sl': 18, 'tp': 10}",19,-0.001,0.464
7,3,3,5,0.1,0.0,5.0,6.0,1.0,67,18,49,0.2687,2.2476,150.5915,253.2221,2.0965,15.9965,-2.803,-23.8362,14.25,26.9768,-6.0673,"{'sl': 49, 'tp': 18}",35,-0.001,0.448
10,2,7,5,0.1,1.0,10.0,6.0,1.0,49,11,38,0.2245,1.033,50.6155,41.6814,1.4119,15.7713,-3.2334,-30.3851,12.63,28.3433,-5.9477,"{'tp': 11, 'sl': 38}",33,-0.001,0.49
10,3,10,5,0.1,0.5,10.0,6.0,1.0,43,5,38,0.1163,-0.6984,-30.0293,-32.2481,0.7316,16.372,-2.9445,-44.5268,15.53,26.833,-5.8515,"{'sl': 38, 'tp': 5}",29,-0.001,0.465
10,2,5,5,0.1,0.5,10.0,4.0,1.0,43,16,27,0.3721,2.4295,104.47,150.3995,2.2835,11.6166,-3.0147,-15.5123,10.26,21.8246,-4.8445,"{'tp': 16, 'sl': 27}",29,-0.002,0.465
7,3,10,5,0.05,0.0,5.0,5.0,1.5,39,16,23,0.4103,2.6744,104.3006,145.7798,2.1557,12.1592,-3.9238,-12.2171,13.95,22.464,-6.6286,"{'sl': 23, 'tp': 16}",24,-0.002,0.462
10,2,5,5,0.05,0.5,10.0,4.0,1.0,28,9,19,0.3214,2.0716,58.0055,63.119,1.9633,13.1358,-3.1693,-21.7145,9.11,21.8246,-4.8445,"{'sl': 19, 'tp': 9}",23,-0.002,0.536
10,3,5,5,0.1,0.5,10.0,4.0,2.0,26,12,14,0.4615,1.5128,39.3327,35.9934,1.5288,9.4756,-5.3125,-27.0177,17.96,21.8246,-8.1136,"{'sl': 14, 'tp': 11, 'end': 1}",22,-0.002,0.538
7,2,7,3,0.1,0.0,10.0,6.0,1.0,65,12,53,0.1846,0.2478,16.1091,-0.3791,1.0973,15.1415,-3.1243,-43.5746,14.95,22.1249,-6.0957,"{'sl': 53, 'tp': 12}",38,-0.002,0.415
7,2,5,3,0.05,0.5,10.0,5.0,1.5,42,14,28,0.3333,1.567,65.8157,58.1434,1.4531,15.077,-5.188,-32.4921,21.24,29.4169,-9.0936,"{'sl': 28, 'tp': 13, 'end': 1}",29,-0.003,0.381
7,2,7,3,0.1,0.5,10.0,6.0,1.0,63,12,51,0.1905,0.3201,20.1681,3.7911,1.1249,15.1415,-3.1672,-42.3696,15.27,22.1249,-6.0957,"{'sl': 51, 'tp': 12}",37,-0.003,0.413
7,2,10,3,0.05,0.5,10.0,8.0,1.5,53,14,39,0.2642,2.5354,134.375,147.4995,1.6766,23.7839,-5.0923,-35.4356,23.81,47.127,-9.0936,"{'sl': 39, 'tp': 13, 'end': 1}",36,-0.004,0.396
5,2,7,5,0.1,0.5,3.0,5.0,1.5,78,28,50,0.359,1.4254,111.1848,140.6643,1.5461,11.2419,-4.0718,-54.9667,17.0,23.9534,-11.5627,"{'tp': 28, 'sl': 50}",38,-0.004,0.462
7,2,7,3,0.1,0.0,10.0,5.0,1.5,65,21,44,0.3231,1.1767,76.485,68.0366,1.3769,13.305,-4.6118,-41.6426,19.14,29.4169,-9.0936,"{'sl': 44, 'tp': 20, 'end': 1}",38,-0.004,0.462
10,2,7,3,0.1,1.0,10.0,5.0,1.5,60,19,41,0.3167,1.2002,72.0127,59.5106,1.3515,14.5727,-4.9968,-34.1,21.57,21.4186,-8.8716,"{'sl': 41, 'tp': 18, 'end': 1}",40,-0.004,0.4
10,3,10,5,0.05,1.0,5.0,4.0,1.0,20,9,11,0.45,5.38,107.5994,163.5407,4.7729,15.1243,-2.5926,-9.2967,11.65,22.906,-3.9353,"{'sl': 11, 'tp': 9}",17,-0.005,0.6
10,3,7,3,0.0,0.0,5.0,5.0,1.5,29,12,17,0.4138,3.4643,100.4647,136.1902,2.2637,14.9971,-4.6765,-18.7694,16.93,18.4207,-7.9029,"{'sl': 17, 'tp': 12}",25,-0.005,0.448
5,3,5,3,0.1,1.0,5.0,4.0,2.0,23,11,12,0.4783,2.4886,57.2374,62.9816,1.9337,10.7765,-5.1087,-23.8417,20.52,21.8246,-7.9743,"{'sl': 12, 'tp': 11}",22,-0.005,0.478
7,3,10,5,0.1,0.0,10.0,6.0,1.0,93,20,73,0.2151,1.1034,102.6135,112.733,1.4874,15.6567,-2.8839,-29.8783,15.02,26.9768,-6.0673,"{'sl': 73, 'tp': 20}",42,-0.006,0.452
5,2,3,5,0.05,0.5,3.0,4.0,1.0,51,14,37,0.2745,0.6804,34.6994,30.0632,1.3514,9.532,-2.6689,-24.4587,8.73,19.1427,-7.7418,"{'tp': 14, 'sl': 37}",32,-0.006,0.529
10,2,10,5,0.05,1.0,10.0,4.0,1.0,39,13,26,0.3333,1.9939,77.7608,93.2842,1.9272,12.4327,-3.2256,-18.1021,7.79,21.8246,-5.0385,"{'sl': 26, 'tp': 13}",27,-0.007,0.487
5,2,5,5,0.1,1.0,3.0,5.0,1.5,43,17,26,0.3953,1.9301,82.9931,97.6934,1.7088,11.7692,-4.5032,-47.6257,16.58,20.4857,-11.5627,"{'tp': 17, 'sl': 26}",29,-0.007,0.465
7,3,7,3,0.1,0.5,10.0,4.0,2.0,63,30,33,0.4762,1.5766,99.3255,109.0742,1.4596,10.5139,-6.5483,-25.4076,16.78,19.9971,-11.7954,"{'sl': 33, 'tp': 29, 'end': 1}",37,-0.007,0.46
5,3,5,3,0.05,0.0,5.0,4.0,2.0,20,5,15,0.25,-1.1064,-22.1273,-23.7597,0.6934,10.0075,-4.811,-36.87,21.7,21.8246,-7.9743,"{'sl': 15, 'tp': 5}",18,-0.007,0.5
5,3,5,3,0.05,0.0,10.0,4.0,2.0,20,5,15,0.25,-1.1064,-22.1273,-23.7597,0.6934,10.0075,-4.811,-36.87,21.7,21.8246,-7.9743,"{'sl': 15, 'tp': 5}",18,-0.007,0.5
5,3,7,3,0.05,0.0,5.0,4.0,2.0,20,5,15,0.25,-1.1064,-22.1273,-23.7597,0.6934,10.0075,-4.811,-36.87,21.7,21.8246,-7.9743,"{'sl': 15, 'tp': 5}",18,-0.007,0.5
5,3,7,3,0.05,0.0,10.0,4.0,2.0,20,5,15,0.25,-1.1064,-22.1273,-23.7597,0.6934,10.0075,-4.811,-36.87,21.7,21.8246,-7.9743,"{'sl': 15, 'tp': 5}",18,-0.007,0.5
5,3,10,3,0.05,0.0,5.0,4.0,2.0,20,5,15,0.25,-1.1064,-22.1273,-23.7597,0.6934,10.0075,-4.811,-36.87,21.7,21.8246,-7.9743,"{'sl': 15, 'tp': 5}",18,-0.007,0.5
5,3,10,3,0.05,0.0,10.0,4.0,2.0,20,5,15,0.25,-1.1064,-22.1273,-23.7597,0.6934,10.0075,-4.811,-36.87,21.7,21.8246,-7.9743,"{'sl': 15, 'tp': 5}",18,-0.007,0.5
10,3,10,3,0.1,0.5,5.0,8.0,1.5,53,13,40,0.2453,2.7157,143.9298,182.0162,1.8306,24.4005,-4.3319,-42.1902,23.77,41.0115,-8.3217,"{'sl': 40, 'tp': 13}",32,-0.008,0.377
10,2,5,5,0.05,0.0,10.0,4.0,1.0,30,9,21,0.3,1.7754,53.2619,55.4718,1.8199,13.1358,-3.0933,-23.7912,9.1,21.8246,-4.8445,"{'sl': 21, 'tp': 9}",24,-0.008,0.533
7,2,10,3,0.05,0.5,5.0,6.0,1.5,39,13,26,0.3333,2.3854,93.0311,104.4716,1.7276,16.9918,-4.9178,-26.9765,19.44,25.0637,-7.9029,"{'sl': 26, 'tp': 13}",30,-0.008,0.359
5,3,7,5,0.1,0.5,3.0,4.0,2.0,96,42,54,0.4375,1.739,166.9423,272.8283,1.5715,10.9293,-5.4091,-46.4196,20.35,22.906,-9.1911,"{'tp': 42, 'sl': 54}",44,-0.008,0.479
5,3,10,5,0.1,0.5,3.0,4.0,2.0,96,42,54,0.4375,1.739,166.9423,272.8283,1.5715,10.9293,-5.4091,-46.4196,20.35,22.906,-9.1911,"{'tp': 42, 'sl': 54}",44,-0.008,0.479
7,2,3,5,0.1,0.0,10.0,4.0,2.0,78,34,44,0.4359,1.5782,123.1006,161.3097,1.5188,10.6,-5.3932,-39.4299,17.36,19.1427,-9.4238,"{'tp': 34, 'sl': 43, 'end': 1}",44,-0.008,0.436
10,2,7,3,0.05,0.0,10.0,6.0,1.5,60,15,45,0.25,0.843,50.582,21.9466,1.2204,18.6691,-5.099,-44.504,21.15,25.7223,-8.8716,"{'sl': 45, 'tp': 14, 'end': 1}",37,-0.008,0.45
7,2,7,3,0.1,0.5,10.0,5.0,1.5,63,21,42,0.3333,1.3091,82.4736,78.5705,1.4188,13.305,-4.6888,-39.7841,19.51,29.4169,-9.0936,"{'sl': 42, 'tp': 20, 'end': 1}",37,-0.009,0.444
